,Song_Name,Song_String,Lyrics_List
79,edited_Why_Won’t_You_Make_Up_Your_Mind?_-_Live,"why wont you make up your mind
give me a sign
why wont you make up your mind
give me a sign
am i wasting my time living in my head
youll be sorry when i make up mine instead


why wont you make up your mind
give me a sign
why wont you make up your mind
give me a sign
am i wasting my time living in my head
youll be sorry when i make up mine instead","['why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'am', 'i', 'wasting', 'my', 'time', 'living', 'in', 'my', 'head', 'youll', 'be', 'sorry', 'when', 'i', 'make', 'up', 'mine', 'instead', 'why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'am', 'i', 'wasting', 'my', 'time', 'living', 'in', 'my', 'head', 'youll', 'be', 'sorry', 'when', 'i', 'make', 'up', 'mine', 'instead']"
80,edited_Slide_Through_My_Fingers,"when i get up ive dreamt too long
everything else is half as strong
i could see though outside my head
they got it right i got it wrong

ive let too much of it slide through my fingers
fear that has fouled all the love i could bring her

shook off her optimistic hand
i am too fixed on what ive planned
who is the one who cant let go
i will miss out hell dont i know

ive let too much of it slide through my fingers
fear that has fouled all the love i could bring her
all the love i could bring her

ive let too much of it slide through my fingers
fear that has fouled all the love i could bring her
ive let too much of it slide through my fingers
fear that has fouled all the songs i could sing her
ive let too much of it slide through my fingers","['when', 'i', 'get', 'up', 'ive', 'dreamt', 'too', 'long', 'everything', 'else', 'is', 'half', 'as', 'strong', 'i', 'could', 'see', 'though', 'outside', 'my', 'head', 'they', 'got', 'it', 'right', 'i', 'got', 'it', 'wrong', 'ive', 'let', 'too', 'much', 'of', 'it', 'slide', 'through', 'my', 'fingers', 'fear', 'that', 'has', 'fouled', 'all', 'the', 'love', 'i', 'could', 'bring', 'her', 'shook', 'off', 'her', 'optimistic', 'hand', 'i', 'am', 'too', 'fixed', 'on', 'what', 'ive', 'planned', 'who', 'is', 'the', 'one', 'who', 'cant', 'let', 'go', 'i', 'will', 'miss', 'out', 'hell', 'dont', 'i', 'know', 'ive', 'let', 'too', 'much', 'of', 'it', 'slide', 'through', 'my', 'fingers', 'fear', 'that', 'has', 'fouled', 'all', 'the', 'love', 'i', 'could', 'bring', 'her', 'all', 'the', 'love', 'i', 'could', 'bring', 'her', 'ive', 'let', 'too', 'much', 'of', 'it', 'slide', 'through', 'my', 'fingers', 'fear', 'that', 'has', 'fouled', 'all', 'the', 'love', 'i', 'could', 'bring', 'her', 'ive', 'let', 'too', 'much', 'of', 'it', 'slide', 'through', 'my', 'fingers', 'fear', 'that', 'has', 'fouled', 'all', 'the', 'songs', 'i', 'could', 'sing', 'her', 'ive', 'let', 'too', 'much', 'of', 'it', 'slide', 'through', 'my', 'fingers']"
81,edited_No_Choice,"it doesnt matter if i want to go somewhere new
at the end of the day i have no choice
it wouldnt matter that i had to break it with you
going over andoverbringsno joy


it doesntmatter if iwant to go somewhere new
at the end of the day i have no choice
and if youre telling me that ive got so much to lose
all the talking about it its all noise

nice and short
there must be something more
lifes a chore
what are wе living for

all the constants in your future borе you
kinda makes your mind up for you
knowing just what lies before you
gives you no surprise

it doesnt matter if i want to go somewhere new
at the end of the day i have no choice
it wouldnt matter that i had to break it with you
going over and over brings no joy


nice and short
there must be something more
lifes a chore
what are we living for","['it', 'doesnt', 'matter', 'if', 'i', 'want', 'to', 'go', 'somewhere', 'new', 'at', 'the', 'end', 'of', 'the', 'day', 'i', 'have', 'no', 'choice', 'it', 'wouldnt', 'matter', 'that', 'i', 'had', 'to', 'break', 'it', 'with', 'you', 'going', 'over', 'andoverbringsno', 'joy', 'it', 'doesntmatter', 'if', 'iwant', 'to', 'go', 'somewhere', 'new', 'at', 'the', 'end', 'of', 'the', 'day', 'i', 'have', 'no', 'choice', 'and', 'if', 'youre', 'telling', 'me', 'that', 'ive', 'got', 'so', 'much', 'to', 'lose', 'all', 'the', 'talking', 'about', 'it', 'its', 'all', 'noise', 'nice', 'and', 'short', 'there', 'must', 'be', 'something', 'more', 'lifes', 'a', 'chore', 'what', 'are', 'wе', 'living', 'for', 'all', 'the', 'constants', 'in', 'your', 'future', 'borе', 'you', 'kinda', 'makes', 'your', 'mind', 'up', 'for', 'you', 'knowing', 'just', 'what', 'lies', 'before', 'you', 'gives', 'you', 'no', 'surprise', 'it', 'doesnt', 'matter', 'if', 'i', 'want', 'to', 'go', 'somewhere', 'new', 'at', 'the', 'end', 'of', 'the', 'day', 'i', 'have', 'no', 'choice', 'it', 'wouldnt', 'matter', 'that', 'i', 'had', 'to', 'break', 'it', 'with', 'you', 'going', 'over', 'and', 'over', 'brings', 'no', 'joy', 'nice', 'and', 'short', 'there', 'must', 'be', 'something', 'more', 'lifes', 'a', 'chore', 'what', 'are', 'we', 'living', 'for']"
82,edited_Gossip,,[]
83,edited_Feels_Like_We_Only_Go_Backwards_-_Live,"it feels like i only go backwards baby
every part of me says go ahead
i got my hopes up again oh no not again
feels like we only go backwards darling

i know that you think you sound silly when you call my name
but i hear it inside my head all day
when i realize im just holding on to the hope that maybe
your feelings dont show

it feels like i only go backwards baby
every part of me says go ahead
i got my hopes up again oh no not again
feels like we only go backwards darling

the seed of all this indecision isnt me oh no
cause i decided long ago
but thats the way it seems to go
when trying so hard to get to something real it feels

it feels like i only go backwards darling
every part of me says go ahead
but i got my hopes up again oh no not again
feels like we only go backwards darling
it feels like i only go backwards baby
every part of me says go ahead
but i got my hopes up again oh no not again
feels like we only go backwards darling
it feels like i only go backwards baby
every part of me says go ahead
but i got my hopes up again oh no not again
feels like we only go backwards darling","['it', 'feels', 'like', 'i', 'only', 'go', 'backwards', 'baby', 'every', 'part', 'of', 'me', 'says', 'go', 'ahead', 'i', 'got', 'my', 'hopes', 'up', 'again', 'oh', 'no', 'not', 'again', 'feels', 'like', 'we', 'only', 'go', 'backwards', 'darling', 'i', 'know', 'that', 'you', 'think', 'you', 'sound', 'silly', 'when', 'you', 'call', 'my', 'name', 'but', 'i', 'hear', 'it', 'inside', 'my', 'head', 'all', 'day', 'when', 'i', 'realize', 'im', 'just', 'holding', 'on', 'to', 'the', 'hope', 'that', 'maybe', 'your', 'feelings', 'dont', 'show', 'it', 'feels', 'like', 'i', 'only', 'go', 'backwards', 'baby', 'every', 'part', 'of', 'me', 'says', 'go', 'ahead', 'i', 'got', 'my', 'hopes', 'up', 'again', 'oh', 'no', 'not', 'again', 'feels', 'like', 'we', 'only', 'go', 'backwards', 'darling', 'the', 'seed', 'of', 'all', 'this', 'indecision', 'isnt', 'me', 'oh', 'no', 'cause', 'i', 'decided', 'long', 'ago', 'but', 'thats', 'the', 'way', 'it', 'seems', 'to', 'go', 'when', 'trying', 'so', 'hard', 'to', 'get', 'to', 'something', 'real', 'it', 'feels', 'it', 'feels', 'like', 'i', 'only', 'go', 'backwards', 'darling', 'every', 'part', 'of', 'me', 'says', 'go', 'ahead', 'but', 'i', 'got', 'my', 'hopes', 'up', 'again', 'oh', 'no', 'not', 'again', 'feels', 'like', 'we', 'only', 'go', 'backwards', 'darling', 'it', 'feels', 'like', 'i', 'only', 'go', 'backwards', 'baby', 'every', 'part', 'of', 'me', 'says', 'go', 'ahead', 'but', 'i', 'got', 'my', 'hopes', 'up', 'again', 'oh', 'no', 'not', 'again', 'feels', 'like', 'we', 'only', 'go', 'backwards', 'darling', 'it', 'feels', 'like', 'i', 'only', 'go', 'backwards', 'baby', 'every', 'part', 'of', 'me', 'says', 'go', 'ahead', 'but', 'i', 'got', 'my', 'hopes', 'up', 'again', 'oh', 'no', 'not', 'again', 'feels', 'like', 'we', 'only', 'go', 'backwards', 'darling']"
84,edited_I_Don’t_Really_Mind,"shifting shifting shifting a lot
like it makes so much difference to me
huffing puffing marching around
like i know how much better it should be
i know it looks like i disagree ninetenths of the time

but i dont really mind
but i dont really mind
but i dont really mind
but i dont really mind

childhood puppy is old and gruff
your mother wants to give him away
pillar of strength was lifted off his deathbed
three weeks ago today

but i dont really mind
but i dont really mind
but i dont really mind
but i dont really mind

but i dont really mind
but i dont really mind
but i dont really mind
but i dont really mind
but i dont really mind
but i dont really mind
but i dont really mind
but i dont really mind","['shifting', 'shifting', 'shifting', 'a', 'lot', 'like', 'it', 'makes', 'so', 'much', 'difference', 'to', 'me', 'huffing', 'puffing', 'marching', 'around', 'like', 'i', 'know', 'how', 'much', 'better', 'it', 'should', 'be', 'i', 'know', 'it', 'looks', 'like', 'i', 'disagree', 'ninetenths', 'of', 'the', 'time', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'childhood', 'puppy', 'is', 'old', 'and', 'gruff', 'your', 'mother', 'wants', 'to', 'give', 'him', 'away', 'pillar', 'of', 'strength', 'was', 'lifted', 'off', 'his', 'deathbed', 'three', 'weeks', 'ago', 'today', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind', 'but', 'i', 'dont', 'really', 'mind']"
85,edited_Borderline,"gone a little far
gone a little far this time with something
how was i to know
howwasi to knowthis high came rushing

were on theborderline
dangerously fine and unforgiven
possibly a sign
im gonna have the strangest night on sunday

here i go
quite a show for a loner in la
i wonder how i managed to end up in this place
where i couldnt get away

were on the borderline ooh
caught between the tides of pain and rapture
then i saw the time
watched it speedin by like a train
like a train

gone a little far
gone a little far this time with something
rudy said its fine
they used to do this all the time in college if you and i get comfortable

and were on the borderline ooh
caught between the tides of pain and rapture
then i saw the time
watched it speedin by like a train","['gone', 'a', 'little', 'far', 'gone', 'a', 'little', 'far', 'this', 'time', 'with', 'something', 'how', 'was', 'i', 'to', 'know', 'howwasi', 'to', 'knowthis', 'high', 'came', 'rushing', 'were', 'on', 'theborderline', 'dangerously', 'fine', 'and', 'unforgiven', 'possibly', 'a', 'sign', 'im', 'gonna', 'have', 'the', 'strangest', 'night', 'on', 'sunday', 'here', 'i', 'go', 'quite', 'a', 'show', 'for', 'a', 'loner', 'in', 'la', 'i', 'wonder', 'how', 'i', 'managed', 'to', 'end', 'up', 'in', 'this', 'place', 'where', 'i', 'couldnt', 'get', 'away', 'were', 'on', 'the', 'borderline', 'ooh', 'caught', 'between', 'the', 'tides', 'of', 'pain', 'and', 'rapture', 'then', 'i', 'saw', 'the', 'time', 'watched', 'it', 'speedin', 'by', 'like', 'a', 'train', 'like', 'a', 'train', 'gone', 'a', 'little', 'far', 'gone', 'a', 'little', 'far', 'this', 'time', 'with', 'something', 'rudy', 'said', 'its', 'fine', 'they', 'used', 'to', 'do', 'this', 'all', 'the', 'time', 'in', 'college', 'if', 'you', 'and', 'i', 'get', 'comfortable', 'and', 'were', 'on', 'the', 'borderline', 'ooh', 'caught', 'between', 'the', 'tides', 'of', 'pain', 'and', 'rapture', 'then', 'i', 'saw', 'the', 'time', 'watched', 'it', 'speedin', 'by', 'like', 'a', 'train']"
86,edited_Why_Won’t_You_Make_Up_Your_Mind?,"why wont you make up your mind
give me a sign
why wont you make up your mind
give me a sign
am i wasting my time living in my head
youll be sorry when i make up mine instead


why wont you make up your mind
give me a sign
why wont you make up your mind
give me a sign
am i wasting my time living in my head
youll be sorry when i make up mine instead","['why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'am', 'i', 'wasting', 'my', 'time', 'living', 'in', 'my', 'head', 'youll', 'be', 'sorry', 'when', 'i', 'make', 'up', 'mine', 'instead', 'why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'why', 'wont', 'you', 'make', 'up', 'your', 'mind', 'give', 'me', 'a', 'sign', 'am', 'i', 'wasting', 'my', 'time', 'living', 'in', 'my', 'head', 'youll', 'be', 'sorry', 'when', 'i', 'make', 'up', 'mine', 'instead']"
87,edited_Mind_Mischief_-_Live,,[]
88,edited_Tomorrow’s_Dust,"theres no use trying to relate to that older soul
and no use trying to debatethattheyve got itwrong
theres no use pining for lovewhen youre on your own
and no use crying outside if nobodys home
theres no use flying to the moon if they wont believe
so why do i go wrong on repeat


what do you want when i say i wont
and though i try i do the same as though i must
and in the air of today is tomorrows dust

theres no use trying to relate to that older soul
and no use biding your time if the bell is tolled

sympathy for the fauna
fragile life in the sauna
in the sea getting warmer
endlessly round the corner

and though i try i do the same as though i must
and in the air of today is tomorrows dust","['theres', 'no', 'use', 'trying', 'to', 'relate', 'to', 'that', 'older', 'soul', 'and', 'no', 'use', 'trying', 'to', 'debatethattheyve', 'got', 'itwrong', 'theres', 'no', 'use', 'pining', 'for', 'lovewhen', 'youre', 'on', 'your', 'own', 'and', 'no', 'use', 'crying', 'outside', 'if', 'nobodys', 'home', 'theres', 'no', 'use', 'flying', 'to', 'the', 'moon', 'if', 'they', 'wont', 'believe', 'so', 'why', 'do', 'i', 'go', 'wrong', 'on', 'repeat', 'what', 'do', 'you', 'want', 'when', 'i', 'say', 'i', 'wont', 'and', 'though', 'i', 'try', 'i', 'do', 'the', 'same', 'as', 'though', 'i', 'must', 'and', 'in', 'the', 'air', 'of', 'today', 'is', 'tomorrows', 'dust', 'theres', 'no', 'use', 'trying', 'to', 'relate', 'to', 'that', 'older', 'soul', 'and', 'no', 'use', 'biding', 'your', 'time', 'if', 'the', 'bell', 'is', 'tolled', 'sympathy', 'for', 'the', 'fauna', 'fragile', 'life', 'in', 'the', 'sauna', 'in', 'the', 'sea', 'getting', 'warmer', 'endlessly', 'round', 'the', 'corner', 'and', 'though', 'i', 'try', 'i', 'do', 'the', 'same', 'as', 'though', 'i', 'must', 'and', 'in', 'the', 'air', 'of', 'today', 'is', 'tomorrows', 'dust']"
89,edited_Music_to_Walk_Home_By,"but thats only while i think of you think of you think of you
some vision that i hold on to hold on to hold on to
you know its everything i do thing i do thing i do
you know its everything i do thing i do
can almost stand competing with the others
can almost hear the fun that i should be having
instead of just dreaming
but its only when i think of you
the mover i could turn into
there must be something i can do
yeah there must be something i can do

i just dont know how to feel right
a beautiful girl is wasting my life
im playing a part as somebody else
while tryin so hard to be myself
i just need to hear somebody say
this will all make sense one day
i guess im alright but theyre all doing so well
what i wouldnt give to be under that spell

but you dont know the truth
im in love with you
you just dont believe
in anything i do

in so many ways im somebody else
while tryin so hard to be myself
i just need to hear somebody say
this will all make sense one day
well its getting late id better go
i made it this far as far as i know","['but', 'thats', 'only', 'while', 'i', 'think', 'of', 'you', 'think', 'of', 'you', 'think', 'of', 'you', 'some', 'vision', 'that', 'i', 'hold', 'on', 'to', 'hold', 'on', 'to', 'hold', 'on', 'to', 'you', 'know', 'its', 'everything', 'i', 'do', 'thing', 'i', 'do', 'thing', 'i', 'do', 'you', 'know', 'its', 'everything', 'i', 'do', 'thing', 'i', 'do', 'can', 'almost', 'stand', 'competing', 'with', 'the', 'others', 'can', 'almost', 'hear', 'the', 'fun', 'that', 'i', 'should', 'be', 'having', 'instead', 'of', 'just', 'dreaming', 'but', 'its', 'only', 'when', 'i', 'think', 'of', 'you', 'the', 'mover', 'i', 'could', 'turn', 'into', 'there', 'must', 'be', 'something', 'i', 'can', 'do', 'yeah', 'there', 'must', 'be', 'something', 'i', 'can', 'do', 'i', 'just', 'dont', 'know', 'how', 'to', 'feel', 'right', 'a', 'beautiful', 'girl', 'is', 'wasting', 'my', 'life', 'im', 'playing', 'a', 'part', 'as', 'somebody', 'else', 'while', 'tryin', 'so', 'hard', 'to', 'be', 'myself', 'i', 'just', 'need', 'to', 'hear', 'somebody', 'say', 'this', 'will', 'all', 'make', 'sense', 'one', 'day', 'i', 'guess', 'im', 'alright', 'but', 'theyre', 'all', 'doing', 'so', 'well', 'what', 'i', 'wouldnt', 'give', 'to', 'be', 'under', 'that', 'spell', 'but', 'you', 'dont', 'know', 'the', 'truth', 'im', 'in', 'love', 'with', 'you', 'you', 'just', 'dont', 'believe', 'in', 'anything', 'i', 'do', 'in', 'so', 'many', 'ways', 'im', 'somebody', 'else', 'while', 'tryin', 'so', 'hard', 'to', 'be', 'myself', 'i', 'just', 'need', 'to', 'hear', 'somebody', 'say', 'this', 'will', 'all', 'make', 'sense', 'one', 'day', 'well', 'its', 'getting', 'late', 'id', 'better', 'go', 'i', 'made', 'it', 'this', 'far', 'as', 'far', 'as', 'i', 'know']"
90,edited_Canyons_Sunrise_Reprise,"please dont get answers from eyes
you know that mine cant lie quite as well as yours
just let the spare moment flow
rounding steps as i go through the open doors

please dont deflate from a sigh
id hold still every time but i start to shake
i wander around for days
wondering what ill say when they want the truth

you will never know how hard i try
to keep from waning while waiting at the start
the depth of every touch is real as you need
but words dont do any favours for me ahh","['please', 'dont', 'get', 'answers', 'from', 'eyes', 'you', 'know', 'that', 'mine', 'cant', 'lie', 'quite', 'as', 'well', 'as', 'yours', 'just', 'let', 'the', 'spare', 'moment', 'flow', 'rounding', 'steps', 'as', 'i', 'go', 'through', 'the', 'open', 'doors', 'please', 'dont', 'deflate', 'from', 'a', 'sigh', 'id', 'hold', 'still', 'every', 'time', 'but', 'i', 'start', 'to', 'shake', 'i', 'wander', 'around', 'for', 'days', 'wondering', 'what', 'ill', 'say', 'when', 'they', 'want', 'the', 'truth', 'you', 'will', 'never', 'know', 'how', 'hard', 'i', 'try', 'to', 'keep', 'from', 'waning', 'while', 'waiting', 'at', 'the', 'start', 'the', 'depth', 'of', 'every', 'touch', 'is', 'real', 'as', 'you', 'need', 'but', 'words', 'dont', 'do', 'any', 'favours', 'for', 'me', 'ahh']"
91,edited_Lost_In_Yesterday,"when we were livin in squalor wasnt it heaven
back when we used to get onitfour out ofseven
now even though that was atime i hated from day one
eventually terrible memories turn into great ones


cause it mightve been somethin whos to say
does it help to get lost in yesterday
and you mightve missed somethin dont say
cause it has to be lost in yesterday
and youre gonna have to let it go someday
youve been diggin it up like groundhog day
cause it mightve been somethin dont say
cause it has to be lost in yesterday

matty said life didnt go the way that he planned it
said oh what id give to start over boy i demand it
so what was i ever afraid of why did i worry
and why was i ever so brainless head in a flurry

cause it mightve been somethin whos to say
does it help to get lost in yesterday
and you mightve missed somethin dont say
cause it has to be lost in yesterday
and youre gonna have to let it go someday
youve been diggin it up like groundhog day
cause it mightve been somethin dont say
cause it has to get lost in yesterday


i know its mad i understand
its only snakes and ladders
the period you never had
theres only one that matters","['when', 'we', 'were', 'livin', 'in', 'squalor', 'wasnt', 'it', 'heaven', 'back', 'when', 'we', 'used', 'to', 'get', 'onitfour', 'out', 'ofseven', 'now', 'even', 'though', 'that', 'was', 'atime', 'i', 'hated', 'from', 'day', 'one', 'eventually', 'terrible', 'memories', 'turn', 'into', 'great', 'ones', 'cause', 'it', 'mightve', 'been', 'somethin', 'whos', 'to', 'say', 'does', 'it', 'help', 'to', 'get', 'lost', 'in', 'yesterday', 'and', 'you', 'mightve', 'missed', 'somethin', 'dont', 'say', 'cause', 'it', 'has', 'to', 'be', 'lost', 'in', 'yesterday', 'and', 'youre', 'gonna', 'have', 'to', 'let', 'it', 'go', 'someday', 'youve', 'been', 'diggin', 'it', 'up', 'like', 'groundhog', 'day', 'cause', 'it', 'mightve', 'been', 'somethin', 'dont', 'say', 'cause', 'it', 'has', 'to', 'be', 'lost', 'in', 'yesterday', 'matty', 'said', 'life', 'didnt', 'go', 'the', 'way', 'that', 'he', 'planned', 'it', 'said', 'oh', 'what', 'id', 'give', 'to', 'start', 'over', 'boy', 'i', 'demand', 'it', 'so', 'what', 'was', 'i', 'ever', 'afraid', 'of', 'why', 'did', 'i', 'worry', 'and', 'why', 'was', 'i', 'ever', 'so', 'brainless', 'head', 'in', 'a', 'flurry', 'cause', 'it', 'mightve', 'been', 'somethin', 'whos', 'to', 'say', 'does', 'it', 'help', 'to', 'get', 'lost', 'in', 'yesterday', 'and', 'you', 'mightve', 'missed', 'somethin', 'dont', 'say', 'cause', 'it', 'has', 'to', 'be', 'lost', 'in', 'yesterday', 'and', 'youre', 'gonna', 'have', 'to', 'let', 'it', 'go', 'someday', 'youve', 'been', 'diggin', 'it', 'up', 'like', 'groundhog', 'day', 'cause', 'it', 'mightve', 'been', 'somethin', 'dont', 'say', 'cause', 'it', 'has', 'to', 'get', 'lost', 'in', 'yesterday', 'i', 'know', 'its', 'mad', 'i', 'understand', 'its', 'only', 'snakes', 'and', 'ladders', 'the', 'period', 'you', 'never', 'had', 'theres', 'only', 'one', 'that', 'matters']"
92,edited_Sun’s_Coming_Up,"all those things i ever thought would never end
to think theyre now all memories sends me round the bend
to watch her airplane swaying coming in to land
there my world is hanging in someone elses hands
and if i have done something and you have to let me go
think of me as someone someone that you know
but if i dont hear something pretty soon from now
ill disconnect completely see how that works out

i wasnt daring not much a chancer
oh my darling why wont you answer
 am midnight in dover
suns coming up now i guess its over
playing his guitar while hes dying of cancer
oh my father why wont you answer
 am midnight in dover
suns coming up now i guess its over","['all', 'those', 'things', 'i', 'ever', 'thought', 'would', 'never', 'end', 'to', 'think', 'theyre', 'now', 'all', 'memories', 'sends', 'me', 'round', 'the', 'bend', 'to', 'watch', 'her', 'airplane', 'swaying', 'coming', 'in', 'to', 'land', 'there', 'my', 'world', 'is', 'hanging', 'in', 'someone', 'elses', 'hands', 'and', 'if', 'i', 'have', 'done', 'something', 'and', 'you', 'have', 'to', 'let', 'me', 'go', 'think', 'of', 'me', 'as', 'someone', 'someone', 'that', 'you', 'know', 'but', 'if', 'i', 'dont', 'hear', 'something', 'pretty', 'soon', 'from', 'now', 'ill', 'disconnect', 'completely', 'see', 'how', 'that', 'works', 'out', 'i', 'wasnt', 'daring', 'not', 'much', 'a', 'chancer', 'oh', 'my', 'darling', 'why', 'wont', 'you', 'answer', 'am', 'midnight', 'in', 'dover', 'suns', 'coming', 'up', 'now', 'i', 'guess', 'its', 'over', 'playing', 'his', 'guitar', 'while', 'hes', 'dying', 'of', 'cancer', 'oh', 'my', 'father', 'why', 'wont', 'you', 'answer', 'am', 'midnight', 'in', 'dover', 'suns', 'coming', 'up', 'now', 'i', 'guess', 'its', 'over']"
93,edited_Keep_On_Lying,"all i give are little clues
maybe one day ill get through
there is nothing i can do
ill just keep on lying to you
i only need to say its true
your poor little heart already knew
but there is nothing you can do
ill just keep on lying to you

should my cover ever blow
would you ever let it go
there is something you should know
but hell if id ever let it show
so here i am trying to be strong
it was noon now my shadows long
i guess ill go and tell you just as soon
as i get to the end of this song
to the end of this song
to the end of this song
to the end of this song
to the end of this song

the curse has won again
soon ill be alone
take all you can
please understand
that it never really was love

all i give are little clues
maybe one day ill get through
there is nothing you could do
ill just keep on lying to you","['all', 'i', 'give', 'are', 'little', 'clues', 'maybe', 'one', 'day', 'ill', 'get', 'through', 'there', 'is', 'nothing', 'i', 'can', 'do', 'ill', 'just', 'keep', 'on', 'lying', 'to', 'you', 'i', 'only', 'need', 'to', 'say', 'its', 'true', 'your', 'poor', 'little', 'heart', 'already', 'knew', 'but', 'there', 'is', 'nothing', 'you', 'can', 'do', 'ill', 'just', 'keep', 'on', 'lying', 'to', 'you', 'should', 'my', 'cover', 'ever', 'blow', 'would', 'you', 'ever', 'let', 'it', 'go', 'there', 'is', 'something', 'you', 'should', 'know', 'but', 'hell', 'if', 'id', 'ever', 'let', 'it', 'show', 'so', 'here', 'i', 'am', 'trying', 'to', 'be', 'strong', 'it', 'was', 'noon', 'now', 'my', 'shadows', 'long', 'i', 'guess', 'ill', 'go', 'and', 'tell', 'you', 'just', 'as', 'soon', 'as', 'i', 'get', 'to', 'the', 'end', 'of', 'this', 'song', 'to', 'the', 'end', 'of', 'this', 'song', 'to', 'the', 'end', 'of', 'this', 'song', 'to', 'the', 'end', 'of', 'this', 'song', 'to', 'the', 'end', 'of', 'this', 'song', 'the', 'curse', 'has', 'won', 'again', 'soon', 'ill', 'be', 'alone', 'take', 'all', 'you', 'can', 'please', 'understand', 'that', 'it', 'never', 'really', 'was', 'love', 'all', 'i', 'give', 'are', 'little', 'clues', 'maybe', 'one', 'day', 'ill', 'get', 'through', 'there', 'is', 'nothing', 'you', 'could', 'do', 'ill', 'just', 'keep', 'on', 'lying', 'to', 'you']"
94,edited_Be_Above_It,"
and i know that i gotta be above it now
and i know that i cant let them bring me down
and i gotta bide my time as a face in the crowd
and i know that i gotta be above it now
and i know that i gotta be above it now
and i gotta bide my time as a face in the crowd
i know that i gotta be above it now
and i cant let them all just bring me down

this time im just gonna take it
or im never gonna shake it
ill just close my eyes and make it so that
all those little things dont affect me now

know that i gotta be above it now
and i cant let them all just bring me down
this time im just gonna take it
or im never gonna shake it
ill just close my eyes and make it so that
all these little things dont affect me now","['and', 'i', 'know', 'that', 'i', 'gotta', 'be', 'above', 'it', 'now', 'and', 'i', 'know', 'that', 'i', 'cant', 'let', 'them', 'bring', 'me', 'down', 'and', 'i', 'gotta', 'bide', 'my', 'time', 'as', 'a', 'face', 'in', 'the', 'crowd', 'and', 'i', 'know', 'that', 'i', 'gotta', 'be', 'above', 'it', 'now', 'and', 'i', 'know', 'that', 'i', 'gotta', 'be', 'above', 'it', 'now', 'and', 'i', 'gotta', 'bide', 'my', 'time', 'as', 'a', 'face', 'in', 'the', 'crowd', 'i', 'know', 'that', 'i', 'gotta', 'be', 'above', 'it', 'now', 'and', 'i', 'cant', 'let', 'them', 'all', 'just', 'bring', 'me', 'down', 'this', 'time', 'im', 'just', 'gonna', 'take', 'it', 'or', 'im', 'never', 'gonna', 'shake', 'it', 'ill', 'just', 'close', 'my', 'eyes', 'and', 'make', 'it', 'so', 'that', 'all', 'those', 'little', 'things', 'dont', 'affect', 'me', 'now', 'know', 'that', 'i', 'gotta', 'be', 'above', 'it', 'now', 'and', 'i', 'cant', 'let', 'them', 'all', 'just', 'bring', 'me', 'down', 'this', 'time', 'im', 'just', 'gonna', 'take', 'it', 'or', 'im', 'never', 'gonna', 'shake', 'it', 'ill', 'just', 'close', 'my', 'eyes', 'and', 'make', 'it', 'so', 'that', 'all', 'these', 'little', 'things', 'dont', 'affect', 'me', 'now']"
